text,label
"Повторяю, буду банить. разбана не будет.",0
"CMO
в Catery.ru - ведущий online catering marketplace в России.
Москва.
Ищет Николай Хохлов, его пост http://amp.gs/vVgZ
#marketing #cmo #вакансия #москва 

Больше вакансий в online маркетинге:
Telegram @forallmarketing
VKontakte http://amp.gs/vVgG
Facebook http://amp.gs/vVgl",0
"WOW вакансия: Head of Federal Market Access в Novartis (Москва)

Подробнее по ссылке

#farma #москва #top #novartis",0
Тут есть правила чата. Ты имеешь право по специальной форме выложить резюме и оно попадет в отдельную ветку с резюме и вакансиями!,0
Доброго времени суток. Я новоиспеченный вебдизайнер. С удовольствием попрактикуюсь. Пишите-звоните),0
"• Разработчик Python в РусПерсонал, Москва, 150 000 — 200 000 RUR",0
"#ищу 

Срочно нужен рекламный видео-макет! Цена до 500₽
Магазин женской одежды!
Кидайте сразу примеры или варианты которые вы можете сделать",0
"это мы додумываем, что не оплатили из за того что говно.",0
"Привет👋, @DaryaGas
Спасибо что опубликовали ваш проект/сервис в нашей группе!
Мы ценим вас, поэтому мы создали бота,
который упростит вам поиск.
Нажмите на START, а мы опубликуем вашу вакансию во все наших соц сетях и каналах!",0
"Коллеги, всем привет! Ссори, что врываюсь так, но на всякий случай, если новость тут еще не постили:  вбейте в гугле “site:https://trello.com/b/ пароль” -  гугл проиндексировал все публичные доски с паролями
кто использует трелло - проверьте настройки приватности.",0
"""не указывайте законченный шад, пожалуйста, а то у нас комплекс неполноценности просыпается""",0
Жёстко однако,0
"#помогу #ямогу #тильда #tilda #webдизайн #вебдизайнер


Привет! 👋

🔥Нужен качественный прибыльный сайт? тебе ко мне! 🔥 


Меня зовут Анастасия и я занимаюсь Web дизайном👩‍💻

〰️А именно создаю сайты на Тильде〰️


⁉️Почему именно я⁉️

🔸Слежу за трендами и знаю фишки, от которых клиент залипнет на сайте, а в следствии принесёт прибыль;

🔸Опыт в данной сфере около 3 лет; 

🔸Много довольных клиентов: от частных предпринимателей, блогеров и до крупных компаний (такие как Actastore, Grand target academia);

🔸Я разрабатываю сайты с 0 разного типа и сложности (одностраничные лендинги, сайты-визитки, интернет-магазины) с уникальным дизайном под все форматы гаджетов (работаю с Zero Block, Figma);

🔸Каждый этап создания сайта согласовываю с заказчиком;

🔸Учитываю все ваши пожелания и выполняю работу точно в срок. 


Если заинтересовала, пиши мне!
Отправлю портфолио работ, расскажу об этапах и обсудим цену☺️",0
"Вакансии в Hoopsly
🔹 CPO
🔹 CBDO
Москва.
Ищет Никита Гук, его пост.",0
"Т.е. нанимаем человека, чтобы он всех коучил создавать бизнес-ценность, но мотивируем его показывать больше часов по трекеру. Так?
Как  затрекать рабочее время, когда SM сидит на горшке и на освобождающееся в организме место приходит гениальный инвайт о построении 1:1 с проблемным членом команды?",0
"Сами себе участники могли заплатить , но нужно чтобы организация оплачивала это",0
"www.alibabatransfers.com
Antalya airport transfer service",0
Менеджер проектов с ростом до руководителя проектов? Это что-то новенькое,0
Ну не врать же на собесе,0
"А я не устану повторять
Опять и опять
Перестаньте гадать
И страдать

https://t.me/joboneC/1758?single",0
"Привет! У нас есть правила оформления вакансий и резюме.

Отредактируйте и мы его разместим в канал @javascript_jobs_feed, или удалим через 5-10 минут если нет.",0
а кто знает как сделать эту штуку на целый пиксель не меняю кординат?,0
На hh ru такая же история,0
Мы рады. Особенно с техническим бекграундом )),0
"Короче чтобы устроиться на позицию джуниора, желательно быть миддлом",0
"Что, прям на все? 
На мидла тоже?)",0
"😱 Голос в ее голове спас ребёнка... шок фильм (2021) HD

перейти к просмотру ⬇️",0
"В рамках грядущей конференции TechRec 2019, 11 апреля пройдет бесплатный вебинар Светланы Петровичевой: ""Как быстро нанимать лучших IT специалистов: 4 простых шага"".

Вы узнаете: 
→ Особенности найма IT специалистов
→ Как правильно построить сорсиноговую стратегию?
→ Как IT рекрутеру автоматизировать свою работу?
→ Где тут технобренд и зачем его создавать?

Подробности и регистрация по ссылке: https://www.techrec.co/free-mk

P.S. Напоминаем, что конференция TechRec 2019 состоится 19 апреля.
С 10 апреля (уже завтра) цена на онлайн трансляцию конференции будет повышена до 10 000 тысяч рублей. Подробности и регистрация по ссылке: https://www.techrec.co/conf-2019 #TechRec2019",0
Какая?),0
"Привет👋, @Yuliia_Vasylevska!
Спасибо что опубликовали вашу вакансию в нашей группе!
Мы ценим вас, поэтому мы создали бота,
который упростит вам поиск кандидата.
Нажмите на START, а мы опубликуем вашу вакансию во все наших соц сетях и каналах!",0
В случае если детализировать просят - ну до определенного времени это ок. Но совсем зверствовать если - система работать уже не будет,0
Еще и java 😂,0
"Внимание! Вакансии нет на российских job ресурсах : Курортный комплекс премиум-класса MRIYA RESORT & SPA ищет директора управляющей компании (Ялта или Севастополь)

Нужен опыт проектного управления в индустрии гостеприимства, опыт работы в управляющих компаниях на руководящих позициях, опыт взаимодействия с международными отельными операторами, опыт предоткрытия отелей. Знание английского языка не ниже уровня Upper Intermediate. Способность мыслить масштабами гостиничной сети мирового уровня.

Откликнуться по ссылке

#horeca #top #Крым",0
"#помогу #сценарист
Привет! Меня зовут Сергей, я помогу вам со сценарием прогрева к запуску курса/консультаций/менторства/наставничества

Ищу эксперта либо продюсера на запуск в твердой (предпочтительнее) нише. Примеры предыдущих сценариев с экспертом по Васту-Дизайну скину по первому зову в ЛС

Имею опыт работы в роли контент-мейкера, поставил на поток консультации в нише Васту-Дизайна, сейчас хочу поучаствовать в полноценном запуске, где займу роль сценариста и возьму на себя:

- распаковку личности эксперта, на которой выявим основные ценности, опять же, эксперта, его сильные стороны и некоторые страхи, которые буду использовать в качестве триггеров, как инструментов;

- анализ ЦА, при котором выявлю основные возражение целевой аудитории эксперта, грамотно и нативно закрою их в сценарии, делая упор не на давление на боли аудитории, а на общие ценности с экспертом, схожие интересы и взгляды - это необходимо, чтобы не выжечь и не потерять всю свою аудиторию одним запуском;

- пропишу сценарий прогрева полностью, где дословно распишу все моменты, которые необходимо будет просто либо копировать в свои сторис, либо раскрывать своими словами. А касательно экспертности - даже если ниша весьма далека от меня, коннект с экспертом никто не отменял. Да и учусь я быстро (если в эзотерике то консультации на поток пустил, то в твердой нише и подавно справлюсь);

Можно еще бесконечно расписывать каждый пункт разными словами, но суть останется прежняя. 

За примерами сценариев в ЛС

Прошу: @yuuretc",0
No bro she find a junior Business analyst. For J BA 800 net is OK.,0
"Коллеги, приветствую

Кто может подсказать, как называется фича в софте, когда поэтапно приходят действия для пользователя (например поэтапное отправление документов, после подтверждения админом)?",0
"Покажите вашим детям : Оплачиваемая программа развития молодых специалистов в международной компании «Рош» (Москва)
 
Рош — один из крупнейших разработчиков и производителей биотехнологических лекарственных препаратов для лечения онкологических, аутоиммунных, инфекционных и неврологических заболеваний.
 
Программу запустили впервые, по четырем разным направлениям: Commercial, Medical, Finance and Ops, FMI.

Приглашают кандидатов, которые окончили ВУЗ не больше трех лет назад или завершают обучение в специалитете/магистратуре/ординатуре в 2021 году. Английский язык на уровне — Upper-Intermediate и выше.
 
Подать заявку до 19 июня по ссылке

#стажировка #детям",0
"#помогу 

Создам Чат-бота 🤖 для Вашего бизнеса. 

Сделаю: 👇
☘️Чат-бота в Telegram / WhatsApp / VK / Viber / Instagram/ Facebook 
☘️Цепочки сообщений с напоминанием о вебинаре
☘️ Чат-бот для проведения марафона или вебинара с прогревом
☘️ Пошаговую Автоворонку в мессенджерах
☘️Чат-Боты продаж товаров/услуг через мессенджеры
☘️ Подключу оплату
☘️ Сделаю Опрос, Квиз

Помогу автоматизировать рутинные задачи 24/7 😉

Пишите в ЛС ✍️",0
"·4·

MarksTeam — группа образовательных проектов: Маркс Академия, Маркс Языки и Институт прогрессивного образования.

— Мы помогли уже более 20 000 учеников осуществить мечту — поступить на бюджет в топ-вузы России и поднять уровень знания иностранных языков. 13% стобалльников России - выпускники нашей онлайн-школы!

Мы нацелены на расширение и в поисках преподавателя ЕГЭ по русскому языку в формате вебинаров в Маркс Академию.

Детали: www.notion.so/6af9fb9c830e457fb9ad33accaea3e5e

Контакт: hr@marks.team",0
"Английский свободный нужен, тк будут командировки в Европу",0
"#резюме #удаленка #junior
О себе:
Привет , я Арина начинающий веб-разработчик‍ из Узбекистана. Опыт работы менее года. В процессе работы готова изучать новые языки программирования.

Формат работы: удаленка, стажеровка
Локация:Узбекистан, Россия
Занятость: полная, частичная, проектная
Ожидания по зарплате: от 200$

-Мои навыки:
- HTML5
- CSS(SASS)
- методологию БЭМ;
- Адаптивная вёрстка;
- Gulp;
- Bootstrap;
- Normalize;
В процессе изучения JS

Ссылка на git: https://github.com/ArinaTerekhina
Ссылка на тг: https://t.me/ArinaTerekhina98",0
"Ну ява скрипт тут же все понятно, образовался от ява, это просто разновидность для веба ... Но сама Ява уже устарела,смысл от нее если есть ноде.js например??? Она уже не неужна",0
"Анализируешь данные, изучаешь data science или разрабатываешь ML-приложения и их прототипы? Недавно @selectelnews выпустил бесплатный Data Science Docker Container с фреймворками и инструментами ML/DL. 

Без навыков Devops с его помощью можно развернуть рабочую среду и обучать нейросети, экспериментировать с данными и запускать проекты машинного обучения. 

Из явных плюсов: 

— Выгодная оплата — платить нужно только за потребляемые ресурсы в облаке или кластере Managed Kubernetes. Если запускаешь контейнер на своем компьютере — платить вообще не нужно. 

— Понятная документация. @selectelnews снял двухминутную инструкцию со всеми этапами запуска контейнера и описал процесс в базе знаний. 

Запускай контейнер по ссылке: https://slc.tl/ZrNfN",0
ой да ладно :))),0
"#резюме 
Android Kotlin
Скил: джун+
Формат работы: удалёнка
Занятость: полная
Ожидания по зарплате: от 40000 руб. на руки/мес
Обо мне: https://hh.ru/resume/c3d49410ff07dca5d90039ed1f3757335a6a55
Сейчас на проекте, но как-то не очень - более опытных разработчик в проекте нет.",0
Я вижу это обсуждение как-то чересчур с ноткой превосходства,0
"Но это лишь мое мнение, оно может не совпадать с мнением большинства )",0
админы не сидят круглосуточно не смотрят в чат. их для этого надо тегнуть с реплаем гп нужное сообщение,0
"Привет👋, @vladimir_papin
Спасибо что опубликовали ваш проект/сервис в нашей группе!
Мы ценим вас, поэтому мы создали бота,
который упростит вам поиск.
Нажмите на START, а мы опубликуем вашу вакансию во все наших соц сетях и каналах!",0
"Стрим про самые волнующие вопросы о найме разработчиков:
Кира Кузьменко (NEWHR, Geekjob.ru) специально для Фронтенд Юность
Дата/время: 09 июня в 09:30
Место: https://is.gd/q1MEeP",0
Готово,0
"WOW возможность : Hack The Crisis Russia: онлайн-хакатон для решения проблем, вызванных коронавирусом, ищет удаленную команду (удаленная работа, любой город)
 
Онлайн-хакатон — это способ собрать список проблем, которые создал вирус, и найти решения. Нужны волонтеры — организаторы с опытом проведения онлайн-хакатонов, менторы, команды с опытом акселерации проектов, дизайн, техподдержка, а также партнеры.

Идея: включиться в глобальную инициативу по проведению хакатонов Hack The Crisis, объединиться всем сообществом в командной разработке проектов, которые нужны прямо сейчас.
 
Откликнуться по ссылке 

#волонтерство #удаленнаяработа",0
давайте по новой,0
ахах) точно,0
сразу сюда пиши и все,0
"Перекладываешь ответственность на проджекта, или кто там эту роль тащит",0
Вообщето это спрашивают с варом))),0
"До этого а автосервисе управляющим работал 8 лет ,но там узкая специальность была",0
Продакты в другом чате.,0
"Потому что для применения канбана не нужно разделять принципы аджайла и он работает в той среде, где левая часть важнее правой.

Аджайл методологии/фреймворки основаны на аджайл майндсете, поэтому их так и называют, канбан нет.",0
"•
 
Новый онлайн-курс по цифровому менеджменту от РУДН на платформе Coursera 
 
Темы:
- понятия и основы цифрового менеджмента;
- информация, как объект цифрового менеджмента;
- пространство цифрового менеджмента;
- цифровая культура;
- психология цифрового менеджмента;
- формирование цифрового мышления;
- адаптация, как функция цифрового менеджмента.
 
Вы изучите основные шаги, необходимые для цифровой трансформации, а также рассмотрите несколько кейсов с применением цифровых технологий. Полученные знания станут еще одним весомым доводом в вашу пользу при трудоустройстве.
 
Обучение бесплатное. Регистрация по сслыке: clck.ru/VAonN

•

#partners",0
"""кадров"" )",0
"Укажите требования (что делать) и условия, в частности вилку",0
"PR-менеджер
в Профи.ру -  IT-компания, разрабатывающая сервис поиска клиентов и специалистов.
Москва.
Описание вакансии на GeekJob.ru

Больше вакансий в PR и SMM:
Telegram @jobforpr
Facebook",0
спасибо за диагноз по интернету,0
"• Разработчик Python (Middle) в Carbon Soft, Екатеринбург, 60 000 — 100 000 RUR",0
"Добрый вечер!)
Сделаю аудит для вашего профиля(коммерческого аккаунта), расскажу ошибки и что лучше исправить.
Цена символическая: 500₽",0
"🔥Хотите узнать, чем действительно хорош С++ в 2021 году и как выжать максимум из своего железа?

Мы готовы выложить все козыри на стол и приглашаем на бесплатный вебинар ""Как писать высоконагруженные приложения на С++"", который пройдет 14 мая в 20:00

Кому будет полезно: Руководителям команды разработки / СТО; IT HR; 

На данном вебинаре мы обсудим: 
– Особенности С++ по сравнению с другими языками 
– Оптимизация работы с файлами 
– Работа с памятью в Linux 
– Привязка потоков к ядрам

👉Вебинар бесплатный, нужно только оставить заявку по ссылке https://otus.pw/QN6V/",0
"Chief Marketing Officer
в Mati — компания предоставляет надежные цифровые идентификаторы.
Сан-Франциско/Мехико.
Описание вакансии http://amp.gs/EYMZ
#marketing #headofmarketing #CMO #вакансия #мехико #санфранциско 

Больше вакансий в online маркетинге:
Telegram @forallmarketing
VKontakte http://amp.gs/EYMf
Facebook http://amp.gs/EYMn",0
"Приглашаем на HSE Career Marathon - двойной карьерный марафон ВШЭ, онлайн и оффлайн!

На карьерном марафоне 12 и 13 апреля ты сможешь:

• задать вопросы компаниям в прямом эфире и получить советы от экспертов;
• посетить стенды Райффайзенбанка, Samsung, Ozon и ДОМ.РФ;
• выиграть консультации от рекрутеров, сувениры и призы в квизах;
• сделать профессиональное фото для своего резюме;
• получить доступ к эксклюзивным вакансиям;
• и многое другое!

Подробности и расписание тут.
Регистрация через бота @HSECareerMarathonBot

#friends",0
"CEO
в старт-ап области mental health от компании Profi.
Москва.
Ищет Руслан Зайдуллин, его пост.",0
"Так, ну что... Настало время вечернего сгорания сами-знаете-чего.

Не понял, зачем пацаны в конце вытягивают БИТ, как по мне - на одном гектаре обновлять не сяду.
Что бы кто ни говорил.

https://t.me/RussianAutomatization/1836",0
так и думал,0
https://rostov.hh.ru/vacancy/29947442,0
понимание коррупции разное,0
"Хороший вопрос. Я на нем всегда запарывался, хотя не онлайн, сидя спокойно, на изи сделаю",0
Привет )чем бесплатным можно заменить фотошоп верстальщику ?спасибо:),0
мне кажется они как сообщающиеся сосуды :) в данном случае,0
"Если бы. Но нет, большая часть вопросов по основам.",0
"Давно не встречал вакансий экономистов 😁 может, конечно, специально не искал...",0
устные обязательства выплат это не факт заключения договоренности пока она не зафиксирована нигде,0
"И CPA считают и CPU считают. 
Просто первый любят маркетологи, а второй ненавидят, а продактам важнее второй, так как первый просто про стратегию маркетинговой компании",0
Я щас страшное скажу: на каждой новой работе/проекте тоже нужно перестраиваться,0
"#Помогу #продюсер

Добрый день ,на связи Светлана♻️

Я продюсирую экспертов и помогаю  сделать полный запуск на теплую аудиторию БЕЗ вложений🙌🏻🙀


Обо мне:
- в прошлом -  специалист в области IT-технологий и банкир со стажем;
- в настоящем - идейный вдохновитель, ментор и член семьи миллионеров-продюсеров, вложила в обучение более 500к.


🔱 Мои сильные стороны:
- системность, трудолюбие, честность, ответственность;
- опыт делегирования задач;
- опыт создания команды;
- умение работать в стрессовых ситуациях и находить решение в кратчайшие сроки;
- умение все структурировать, планировать, анализировать;
-умение сложное объяснять простым языком;
- выполнение поставленных задач на 105 процентов.


‼️С тебя 
- твердая экспертность в нише, подтверждённая отзывами и кейсами;
- наличие лояльной аудитории (охваты от 400);
-тёплая харизма и боевой настрой;
-опыт преподавания, умение доводить учеников до результата;
-готовность работать над проектом по несколько часов в день;
-ответственность за развитие личного бренда,  ведение своих социальных сетей;
- умение держаться перед камерой, публично выступать;
- желание увеличить продажи и работать на результат.

🚀Остальное сделаю я и моя команда.

⁉️Уже готов запустить свой продукт, но не знаешь как?
⁉️Пробовал запуститься, но не получилось?
⁉️Получилось, но не устроил результат?
⁉️Устроил результат, но хочешь больше?

Тогда скорее пиши в личные сообщения!
✅Первичная консультация,
✅Анализ прошлых запусков (если были), 
✅Анализ целевой аудитории
БЕСПЛАТНО 🔥",0
"я уже гед то похожую систему видел, думаю что должны были это дешевле чем держать даже одну девочку рекрутера",0
Ну хоть что-то у меня совпадает,0
"В программе — крутые доклады iOS- и Android-разработчиков из Uber, Mail.Ru, Tinkoff, Эвотор, Agoda, Сбербанк и других компаний.
Промокод на скидку 10% MBLTdevGETIT ! https://mbltdev.ru/ru",0
"#тикток #тиктокобучение #тиктокконсультация #помощьтикток

Меня зовут Арина. Я менеджер Кати @foxkatrin .
Она помогает блогерам и экспертам найти аудиторию и клиентов через TikTok🔥

Кратко о Кате:
◼️ТТ-блогер[418к]
◼️Лучший кейс - 500к подписчиков за 1,5 месяца 

Первая консультация- БЕСПЛАТНО в формате созвона. 

Что получите?
◼️ Разбор уже существующего ТикТок аккаунта. Если его нет, то Катя проконсультирует, стоит ли создавать конкретно в вашей нише 
◼️ Закрытие ваши запросы по TikTok, отвечу на вопросы
◼️ Стратегия дальнейшего развития/ создания успешного 
ТикТок- аккаунта с 0

В результате консультация поможет избежать вам ошибок в дальнейшем продвижении аккаунта. Будет инструкция по шагам, что делать дальше.

Кому подходит?
🔥 Блогерам, которые хотят развивать инстаграм за счёт бесплатного трафика из TikTok
🔥 Предпринимателям и экспертам для продвижения своих услуг, продуктов, поиска клиентов
🔥 Всем, кто хочет быстро набрать популярность и стать медийной личностью  

Кому точно не стоит записываться?
❌ Нет конкретного запроса на ТикТок и понимания, зачем он вам нужен 
❌Не готовы выделять время для съемок, чтобы стабильно развивать аккаунт 

Чтобы записаться на бесплатную консультацию — писать @workarina",0
"#Hilti #frontend #msk

Hilti - это лидер в области разработки и реализации инновационных инструментов, инженерных решений, программного обеспечения и услуг по всему миру в сфере профессионального строительства. 

В команду отдела разработок ищем опытного Frontend разработчика. 

Основными задачами в рамках данной позиции будет являться разработка решений для поддержки отдела продаж и наших клиентов:
- решение для продвижения продуктов и сервисов компании на рынке;
- система сбора, хранения и анализа данных по испытаниям продуктов компании;
- другие внутренние продукты компании для поддержки отделов продаж и маркетинга.

Требования:
- знания JS/TS, HTML, CSS;
- опыт работы с одним из JS-фреймворков: React, Angular, Vue, Aurelia;
- понимание принципов объектно-ориентированного программирования;
- знание основных методологий (Agile и т.п.) разработки программного обеспечения;
- опыт командной разработки (с использованием Git, Jira, Confluence). 
Условия:
- официальное оформление по ТК РФ;
- достойную заработную плату оклад + бонус;
- график 5/2, с возможностью работать удаленно;
- ДМС и страхование жизни;
- возможность профессионального и карьерного развития.
 
Контакты для связи: телеграм: @liubelo, liudmila.belozertceva@hilti.com",0
/spam,0
👏👏👏,0
"🖥 Спонтанность (2020) HD

Автор - ГрандКино",0
"· ⎉ ·

Привет! Меня зовут Ксения Закоморная, я управляю продуктовым направлением в сети школ программирования для детей КодКласс (https://code-class.ru/). 

Мы запускаем новые направления для детей средней школы. Это будут сайтостроение и Python. В связи с этим расширяем команду и ищем методиста. 

Детали: hh.ru/vacancy/37370849
Контакт: kotelnikova@code-class.ru

· ⎉ ·",0
"✧ ✧ ✦

Блиц-интервью с компаниями, TED-лекции от экспертов и чат с рекрутерами: всё это на HSE Career Marathon 17 и 19 ноября!
Регистрация через телеграм-бота @HSECareerMarathonBot 

Чем полезен Карьерный марафон ВШЭ?
• Два направления: soft skills и hard skills — охватим всё!
• Блиц-презентации и тед-токи на 15 минут — по делу и без воды
• Q&A в чате с рекрутерами компании

Марафон охватит два дня, 17 и 19 ноября с 15:00 до 20:30.
Полное расписание блиц-интервью и мини-лекций здесь: career.hse.ru/announcements/414651462.html

#friends

✦ ✧ ✧",0
"Как начинающему Data Engineer повысить свою эффективность? Начните прокачивать навыки 12 ноября с демо-занятия «Знакомство с Ni-Fi». Вместе с Егором Матешуком вы рассмотрите Ni-Fi и роль data ingestion инструментов в целом при построении систем обработки данных. Решите простую задачку по построению пайплайна для загрузки файлов в хранилище данных с использованием Ni-Fi.

Демо-урок входит в программу онлайн-курса «Data Engineer». Для записи на вебинар, пройдите вступительный тест https://otus.pw/m4jl/",0
"твои слова похожи на правду, но может автор вакансии сможет обьяснить, а там все не так страшно :)",0
какое то у тебя странное виденье мира ),0
"У вас часть предложений не согласована. Вы точно ищете авто-мидла, чтобы собрать QA отдел?",0
"Бесспорно! Но цикл может быть не привязан к срокам. Он может иметь ""абстрактные"" точку начала и конца. Проект можно рассмотреть с научной стороны и привязать не ко времени, а к пространству. 😉

Коммент: Это большая дискуссия за чаем. 
Просто совет, включайте здравый смысл всегда.",0
"Привет👋, @b_helen!
Спасибо что опубликовали вашу вакансию в нашей группе!
Мы ценим вас, поэтому мы создали бота,
который упростит вам поиск кандидата.
Нажмите на START, а мы опубликуем вашу вакансию во все наших соц сетях и каналах!",0
"Associate в McKinsey & Company

teletype.in/@dreamjob/2Bud7Xfv0

Отзывы о компании McKinsey & Company, этапы отбора и зарплаты на сайте Dream Job: bit.ly/dj_mckinsey",0
"Самокат, на старте был очень крут, и ситуация им подсобила) а как только продали себя инвесторам, влупили ценник на продукты, почти в 2 раза. Вот и говорю, жаль сервис крутой потеряли)",0
всем привет! ищу мидл или синиор продуктового дизайнера-девушку для дизайн-ревью моей работы. интересует опытное менторство,0
"Ну эт загуглить можно, много от xp и до disciplined agile, более того почти в каждой компании свой ""аджайл"", как sbergile, yagile и т.д. )",0
"·8·

Методический отдел Политехнического музея ищет креативного дизайнера образовательного опыта [педагогического\дидактического дизайнера\методиста]

Детали: docs.google.com/document/d/1dF1A7JAcrPPdZhOwj0rUs1UmB5NHcl9OTGvKYku6Uj0/ edit

Контакт: kmarushtova@polytech.one",0
"​​Всем привет! Мы продолжаем сбор мнений на тему, какие софт-скиллз вы ожидаете от разработчиков разного уровня.

Очевидно, что софты могут напрямую влиять на результат работы, на карьеру, на зарплату. Нам хочется выяснить про всё это подробнее.

Отказывали ли вы кандидатам из-за софтов? Увольняли ли из-за софтов? Были ли у вас в опыте еще какие-либо кейсы, когда отсутствие или наличие софтов напрямую влияли на процесс разработки, например?

Расскажите, пожалуйста, про ваш опыт и ваше мнение на эту тему. А мы выпустим итоговую статью, где с удовольствием вас процитируем (если вы не против).

Ссылка на короткий опросник:  https://is.gd/QaCsLP",0
"​​Найм и карьера в тестировании

Наш гость — Никита Макаров, Директор по качеству программного обеспечения Tinkoff, в команде тестирования ~ 500 человек.

Поговорили про особенности найма тестировщиков в финтех.
О том, как выстроить грейды в команде на 500 человек.
Как развивать профессиональные скиллы тестировщиков.
Обсудили, стоит ли брать джунов.
Что такое востребованный тестировщик и как им стать.

🎧 Где слушать: 
Apple Podcast, Google PodCast, CastBox, YouTube, SoundCloud, Яндекс.Музыка.",0
Край холакратия может зайти  но это вообще анриал,0
"SMM-менеджер в легендарную группу Кино (Удаленно)

Легендарная группа Кино ищет опытного SMM-менеджера, который будет вести соцсети проекта и вежливо общаться в них с подписчиками. 

Идеальным кандидатом на эту вакансию станет спокойный и самостоятельный человек, обладающий развитым чувством прекрасного.

Работа подразумевает частичную занятость с возможностью присутствовать на концертах и мероприятиях группы.

Подробнее по ссылке

#музыка #middle #удаленно #кино",0
подробнее можно?,0
"Привет. Хотим провести бесплатный вебинар, на котором Николай Еленцев поделится своим опытом в поиске работы заграницей. Расскажет о том, как он нашел ту самую компанию и почему выбрал Кипр.

Николай - User Acquisition для free2play игр, в прошлом аналитик и немного гейм-дизайнер. Меньше 2 месяцев назад релоцировался на Кипр из Сибири.",0
"Добрый день, меня зовут Юлия, я рекрутер.",0
"🖥 🔥 Малышка с характером (2021) HD

Автор - ГрандКино",0
"Фото с последнего митапа про тренды Web&Mobile разработки: https://bit.ly/2Py7pWA 
Отмечайтесь на фото 🖖🏻 
Записи докладов: 
https://bit.ly/2XWqm8j",0
ахаххаа,0
"Знакомьтесь, телеграм-бот g-mate: @g_jobbot
g-mate — это сервис персональных карьерных рекомендаций для IT-специалистов. 

Никаких длинных форм, отклик займёт пару минут: выберите стек, локацию и зарплатную вилку. Опытный рекрутер оформит резюме — просто пришлите на него ссылку, а после этого откликайтесь нажатием одной кнопки.

Подключайтесь к g-mate: это бесплатно (и всегда будет бесплатно). На регистрацию уйдёт меньше минуты: @g_jobbot",0
